epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,2443.27,0.7591,0.9507,1.2012,0.92232,0.9875,0.97745,0.6486,0.84569,0.91594,1.20502,0.00027725,0.00027725,0.00027725
182,2456.73,0.76448,0.94369,1.19384,0.92061,0.9875,0.96605,0.63331,0.87842,0.92267,1.22134,0.000276013,0.000276013,0.000276013
183,2470.16,0.75673,0.95807,1.20566,0.92281,0.98562,0.96371,0.62051,0.88116,0.92408,1.22671,0.000274775,0.000274775,0.000274775
184,2483.45,0.78623,0.98733,1.22895,0.91722,0.9875,0.96727,0.63316,0.88208,0.91735,1.24325,0.000273537,0.000273537,0.000273537
185,2496.87,0.74432,0.95582,1.19315,0.95186,0.9875,0.9647,0.64338,0.85376,0.9133,1.23005,0.0002723,0.0002723,0.0002723
186,2510.41,0.75712,0.93542,1.18415,0.95347,0.98336,0.96562,0.66362,0.84009,0.88064,1.21661,0.000271062,0.000271062,0.000271062
187,2523.68,0.76895,0.9661,1.21782,0.95304,0.98459,0.96641,0.66769,0.83638,0.8636,1.20728,0.000269825,0.000269825,0.000269825
188,2536.98,0.75805,0.93589,1.19125,0.94933,0.9875,0.96703,0.6559,0.86239,0.85356,1.22912,0.000268587,0.000268587,0.000268587
189,2550.91,0.74846,0.93057,1.19219,0.95065,0.9875,0.9684,0.66784,0.84701,0.86533,1.21259,0.00026735,0.00026735,0.00026735
190,2564.33,0.73291,0.94507,1.19112,0.95857,0.9875,0.96812,0.67153,0.86824,0.88723,1.22251,0.000266113,0.000266113,0.000266113
191,2578.37,0.792,0.947,1.25364,0.95571,0.98274,0.96811,0.66591,0.8604,0.88395,1.2092,0.000264875,0.000264875,0.000264875
192,2591.79,0.76748,0.95379,1.20402,0.93886,0.9875,0.96572,0.64727,0.83025,0.87564,1.19536,0.000263637,0.000263637,0.000263637
193,2605.03,0.73994,0.92348,1.20332,0.94206,0.97849,0.96548,0.67066,0.82978,0.91671,1.19094,0.0002624,0.0002624,0.0002624
194,2618.35,0.7372,0.91877,1.19458,0.92324,0.97728,0.96869,0.66045,0.82218,0.92172,1.18987,0.000261163,0.000261163,0.000261163
195,2631.67,0.72387,0.89848,1.18111,0.95572,0.9875,0.98492,0.67299,0.83114,0.92091,1.19771,0.000259925,0.000259925,0.000259925
196,2645.62,0.73143,0.90219,1.1717,0.95849,0.9875,0.98492,0.66328,0.87987,0.92812,1.22678,0.000258687,0.000258687,0.000258687
197,2659.01,0.72862,0.88601,1.17794,0.9584,0.9875,0.98445,0.65643,0.89094,0.93417,1.24507,0.00025745,0.00025745,0.00025745
198,2672.82,0.73194,0.8824,1.16063,0.95884,0.9875,0.98492,0.65152,0.89974,0.95194,1.24318,0.000256213,0.000256213,0.000256213
199,2686.13,0.74915,0.92421,1.17373,0.94811,0.98422,0.98135,0.64348,0.89983,0.94807,1.22844,0.000254975,0.000254975,0.000254975
200,2699.6,0.74585,0.92563,1.17036,0.93965,0.98663,0.98095,0.66253,0.88009,0.94169,1.20835,0.000253737,0.000253737,0.000253737
201,2713.05,0.72511,0.90688,1.17943,0.94477,0.98342,0.98174,0.63537,0.90265,0.95417,1.22515,0.0002525,0.0002525,0.0002525
202,2726.54,0.75146,0.92469,1.17783,0.93335,0.9875,0.97829,0.64786,0.90807,0.95043,1.23075,0.000251262,0.000251262,0.000251262
203,2740,0.73127,0.90049,1.14283,0.95079,0.9875,0.98217,0.67399,0.86922,0.92194,1.21431,0.000250025,0.000250025,0.000250025
204,2753.9,0.73873,0.91868,1.17205,0.95296,0.9875,0.98326,0.67413,0.86087,0.89934,1.20572,0.000248788,0.000248788,0.000248788
205,2767.82,0.7554,0.92132,1.20141,0.95841,0.9875,0.9759,0.66958,0.88156,0.89384,1.21857,0.00024755,0.00024755,0.00024755
206,2781.27,0.74729,0.97362,1.17174,0.95929,0.9875,0.9748,0.66297,0.85923,0.90533,1.20004,0.000246313,0.000246313,0.000246313
207,2795.24,0.73595,0.91947,1.17129,0.95338,0.98435,0.97519,0.64955,0.86292,0.91636,1.19933,0.000245075,0.000245075,0.000245075
208,2808.67,0.74617,0.94354,1.18914,0.93068,0.97321,0.96939,0.64202,0.88776,0.9348,1.21407,0.000243838,0.000243838,0.000243838
209,2822.05,0.73314,0.90159,1.16474,0.92494,0.98572,0.95343,0.64656,0.86943,0.95889,1.20343,0.0002426,0.0002426,0.0002426
210,2835.49,0.75749,0.95837,1.19759,0.91878,0.98649,0.95734,0.64444,0.83479,0.98208,1.21544,0.000241363,0.000241363,0.000241363
211,2848.87,0.73209,0.88832,1.16911,0.92597,0.9875,0.96279,0.63975,0.85972,0.93919,1.19686,0.000240125,0.000240125,0.000240125
212,2862.18,0.75807,0.91612,1.18685,0.923,0.9875,0.9621,0.63738,0.87917,0.94034,1.21329,0.000238888,0.000238888,0.000238888
213,2875.47,0.72293,0.89147,1.15838,0.92437,0.9875,0.95965,0.6516,0.84409,0.9322,1.19909,0.00023765,0.00023765,0.00023765
214,2889.03,0.74591,0.92459,1.18702,0.91584,0.986,0.93987,0.6308,0.86182,0.94979,1.21031,0.000236413,0.000236413,0.000236413
215,2902.44,0.74679,0.95381,1.18212,0.91669,0.98315,0.94016,0.61499,0.89794,0.94135,1.23616,0.000235175,0.000235175,0.000235175
216,2916.29,0.7227,0.88846,1.15779,0.91356,0.98354,0.96172,0.64075,0.87105,0.92019,1.21643,0.000233938,0.000233938,0.000233938
217,2929.69,0.75008,0.93485,1.18782,0.93307,0.97321,0.9637,0.64323,0.85207,0.94998,1.2203,0.0002327,0.0002327,0.0002327
218,2943.09,0.74113,0.9025,1.17447,0.95164,0.98327,0.96537,0.63692,0.86407,0.95181,1.22824,0.000231463,0.000231463,0.000231463
219,2956.46,0.71508,0.88297,1.15583,0.93536,0.97321,0.96432,0.64247,0.8707,0.9467,1.22918,0.000230225,0.000230225,0.000230225
220,2969.83,0.73465,0.89044,1.18364,0.92408,0.98417,0.96327,0.65142,0.86172,0.94588,1.21967,0.000228988,0.000228988,0.000228988
221,2983.33,0.72188,0.90085,1.16917,0.92632,0.976,0.96653,0.64631,0.86145,0.92538,1.20486,0.00022775,0.00022775,0.00022775
222,2996.72,0.73004,0.88321,1.16425,0.93611,0.98055,0.96798,0.65672,0.86632,0.92543,1.20191,0.000226513,0.000226513,0.000226513
223,3010.05,0.70446,0.86908,1.1534,0.94892,0.97321,0.97619,0.66347,0.84724,0.91814,1.2195,0.000225275,0.000225275,0.000225275
224,3023.91,0.7321,0.91131,1.19148,0.9567,0.98112,0.97522,0.6704,0.86068,0.90815,1.23723,0.000224038,0.000224038,0.000224038
225,3037.25,0.7378,0.90008,1.19008,0.95751,0.98431,0.97958,0.66419,0.88196,0.92692,1.24914,0.0002228,0.0002228,0.0002228
226,3050.59,0.71387,0.87757,1.1669,0.95723,0.98341,0.9734,0.66563,0.8437,0.91098,1.22608,0.000221562,0.000221562,0.000221562
227,3064.03,0.74876,0.92315,1.21478,0.95522,0.98562,0.97673,0.66504,0.84766,0.91004,1.21267,0.000220325,0.000220325,0.000220325
228,3077.53,0.72292,0.87104,1.16401,0.94903,0.984,0.97958,0.66541,0.86111,0.90532,1.21271,0.000219088,0.000219088,0.000219088
229,3090.83,0.70483,0.88572,1.16348,0.94605,0.9875,0.9734,0.66516,0.85146,0.88783,1.218,0.00021785,0.00021785,0.00021785
230,3104.21,0.70807,0.86247,1.16679,0.94227,0.98581,0.96966,0.64965,0.86107,0.90099,1.22702,0.000216612,0.000216612,0.000216612
231,3117.58,0.71209,0.89327,1.15312,0.9524,0.98723,0.96918,0.67067,0.85021,0.88417,1.2128,0.000215375,0.000215375,0.000215375
232,3131.01,0.71611,0.8667,1.1627,0.95642,0.98556,0.97291,0.67549,0.8445,0.87944,1.20947,0.000214138,0.000214138,0.000214138
233,3145.34,0.7171,0.88646,1.18077,0.95609,0.98675,0.97291,0.67125,0.83334,0.85478,1.20171,0.0002129,0.0002129,0.0002129
234,3158.99,0.6819,0.8291,1.13626,0.9514,0.9875,0.9743,0.66288,0.83847,0.86975,1.19007,0.000211663,0.000211663,0.000211663
235,3172.43,0.71615,0.87482,1.17651,0.9492,0.9875,0.975,0.66872,0.84029,0.86978,1.19669,0.000210425,0.000210425,0.000210425
236,3185.94,0.70978,0.85894,1.17244,0.93661,0.9875,0.96902,0.65754,0.83111,0.88312,1.19179,0.000209188,0.000209188,0.000209188
237,3199.36,0.72351,0.87687,1.16459,0.93661,0.98328,0.96065,0.65425,0.83072,0.89263,1.1842,0.00020795,0.00020795,0.00020795
238,3212.75,0.72643,0.89521,1.16745,0.93763,0.98061,0.96555,0.66183,0.84257,0.9059,1.18091,0.000206712,0.000206712,0.000206712
239,3225.99,0.68907,0.84671,1.15428,0.94432,0.97321,0.96775,0.65942,0.84624,0.89737,1.18423,0.000205475,0.000205475,0.000205475
240,3239.22,0.70857,0.86175,1.14592,0.95499,0.98088,0.97066,0.65465,0.84366,0.91745,1.19112,0.000204237,0.000204237,0.000204237
241,3252.66,0.73072,0.86826,1.18888,0.95732,0.97992,0.97049,0.65372,0.85045,0.91133,1.20239,0.000203,0.000203,0.000203
242,3266.7,0.71048,0.88524,1.16874,0.95626,0.98172,0.97291,0.66971,0.8351,0.87859,1.19836,0.000201762,0.000201762,0.000201762
243,3280.21,0.70615,0.89063,1.16425,0.93646,0.98728,0.97348,0.6663,0.82155,0.88217,1.18643,0.000200525,0.000200525,0.000200525
244,3293.42,0.71007,0.87978,1.17305,0.93969,0.97341,0.96911,0.65743,0.85966,0.92735,1.21228,0.000199287,0.000199287,0.000199287
245,3306.85,0.70025,0.83918,1.14372,0.91748,0.97466,0.97081,0.65135,0.8711,0.93886,1.22183,0.00019805,0.00019805,0.00019805
246,3320.26,0.69415,0.83551,1.15202,0.94211,0.96075,0.97788,0.66735,0.8465,0.8961,1.20138,0.000196812,0.000196812,0.000196812
247,3333.43,0.70161,0.88207,1.16306,0.94333,0.96175,0.98071,0.66642,0.85778,0.90313,1.21474,0.000195575,0.000195575,0.000195575
248,3346.68,0.69032,0.8423,1.15463,0.93168,0.97643,0.97489,0.66315,0.85928,0.91354,1.22197,0.000194337,0.000194337,0.000194337
249,3360.02,0.72145,0.86094,1.15333,0.93587,0.98418,0.97808,0.66454,0.84119,0.89651,1.2094,0.0001931,0.0001931,0.0001931
250,3373.3,0.70522,0.86122,1.16187,0.93706,0.98189,0.97563,0.63388,0.88738,0.89512,1.2403,0.000191862,0.000191862,0.000191862
251,3387.08,0.69868,0.86295,1.17384,0.93848,0.97379,0.96987,0.63395,0.91521,0.90666,1.2662,0.000190625,0.000190625,0.000190625
252,3400.35,0.71055,0.84298,1.1616,0.95124,0.9825,0.9793,0.64279,0.88444,0.8986,1.24364,0.000189388,0.000189388,0.000189388
253,3413.86,0.73739,0.88203,1.1867,0.93563,0.9875,0.98255,0.6492,0.8933,0.91028,1.24901,0.00018815,0.00018815,0.00018815
254,3427.08,0.69515,0.85535,1.16292,0.93955,0.9875,0.97456,0.64734,0.88456,0.90717,1.23711,0.000186913,0.000186913,0.000186913
255,3440.45,0.69842,0.8431,1.17042,0.94215,0.97321,0.97434,0.64361,0.85684,0.87606,1.21069,0.000185675,0.000185675,0.000185675
256,3453.85,0.69691,0.84178,1.15636,0.9381,0.98011,0.96,0.65141,0.85071,0.9025,1.20932,0.000184438,0.000184438,0.000184438
257,3467.27,0.69372,0.82351,1.15588,0.93927,0.98718,0.95528,0.65433,0.8453,0.90797,1.21677,0.0001832,0.0001832,0.0001832
258,3480.69,0.70397,0.84519,1.16516,0.93453,0.97818,0.96743,0.64841,0.85597,0.91125,1.22615,0.000181963,0.000181963,0.000181963
259,3494.05,0.68781,0.85247,1.17548,0.93156,0.96575,0.96664,0.64723,0.86239,0.91054,1.23482,0.000180725,0.000180725,0.000180725
260,3507.93,0.677,0.82015,1.12954,0.93026,0.96521,0.95968,0.64942,0.85978,0.90721,1.23218,0.000179488,0.000179488,0.000179488
261,3521.27,0.68638,0.82851,1.1407,0.91145,0.9875,0.96131,0.65679,0.84695,0.90542,1.22465,0.00017825,0.00017825,0.00017825
262,3534.65,0.68006,0.84968,1.15412,0.92689,0.97396,0.96132,0.66249,0.84624,0.92538,1.21835,0.000177013,0.000177013,0.000177013
263,3548.19,0.71292,0.87085,1.17771,0.93479,0.96759,0.95813,0.66169,0.83141,0.91328,1.20929,0.000175775,0.000175775,0.000175775
264,3561.62,0.68902,0.81636,1.14749,0.94008,0.96345,0.97055,0.66406,0.83198,0.92907,1.21833,0.000174538,0.000174538,0.000174538
265,3575,0.69552,0.85006,1.16242,0.937,0.96209,0.96414,0.64635,0.84118,0.95445,1.22442,0.0001733,0.0001733,0.0001733
266,3588.42,0.69846,0.88346,1.1769,0.93251,0.96762,0.9731,0.6524,0.86418,0.94869,1.24198,0.000172063,0.000172063,0.000172063
267,3601.89,0.69543,0.83721,1.15512,0.94158,0.97722,0.97779,0.65627,0.85444,0.91644,1.23746,0.000170825,0.000170825,0.000170825
268,3615.2,0.67589,0.80799,1.15402,0.96153,0.97807,0.9802,0.65264,0.84414,0.90006,1.22369,0.000169587,0.000169587,0.000169587
269,3629.1,0.67525,0.84061,1.13481,0.95866,0.97928,0.98597,0.66816,0.83949,0.89637,1.208,0.00016835,0.00016835,0.00016835
270,3642.42,0.72116,0.87221,1.16859,0.95615,0.98132,0.98431,0.67615,0.83999,0.89545,1.20342,0.000167113,0.000167113,0.000167113
271,3656.19,0.68742,0.85149,1.14743,0.9573,0.98173,0.98082,0.6791,0.83856,0.88355,1.20599,0.000165875,0.000165875,0.000165875
272,3670.25,0.68451,0.82278,1.15194,0.96135,0.9821,0.98082,0.67241,0.85784,0.90999,1.22405,0.000164638,0.000164638,0.000164638
273,3683.71,0.68115,0.82768,1.14878,0.95493,0.979,0.97749,0.65805,0.87677,0.92554,1.2424,0.0001634,0.0001634,0.0001634
274,3697.27,0.70023,0.86526,1.16761,0.95389,0.97691,0.97686,0.66218,0.85739,0.93034,1.22565,0.000162163,0.000162163,0.000162163
275,3710.61,0.69746,0.858,1.16084,0.95883,0.97748,0.9812,0.66594,0.84433,0.90618,1.21496,0.000160925,0.000160925,0.000160925
276,3723.9,0.68975,0.82288,1.16106,0.95947,0.9782,0.98162,0.66791,0.83974,0.89724,1.20775,0.000159688,0.000159688,0.000159688
277,3737.18,0.68357,0.8349,1.14426,0.96062,0.97924,0.98162,0.67634,0.83069,0.88733,1.20357,0.00015845,0.00015845,0.00015845
278,3750.92,0.68195,0.79842,1.13819,0.96191,0.9807,0.98495,0.67993,0.82273,0.88266,1.20714,0.000157213,0.000157213,0.000157213
279,3764.92,0.69314,0.88485,1.17987,0.94658,0.98595,0.98434,0.68034,0.82974,0.89813,1.20897,0.000155975,0.000155975,0.000155975
280,3778.86,0.71091,0.85963,1.16067,0.94729,0.98584,0.97997,0.67937,0.85361,0.88054,1.21886,0.000154738,0.000154738,0.000154738
281,3792.16,0.70026,0.8788,1.16806,0.94856,0.98537,0.97246,0.66422,0.84669,0.87048,1.21277,0.0001535,0.0001535,0.0001535
282,3805.46,0.69675,0.85149,1.16263,0.94996,0.97948,0.97057,0.67279,0.84118,0.8863,1.20928,0.000152262,0.000152262,0.000152262
283,3818.81,0.67867,0.82701,1.13647,0.93,0.97095,0.96517,0.67028,0.85087,0.89934,1.20903,0.000151025,0.000151025,0.000151025
284,3832.14,0.69199,0.85438,1.15548,0.94196,0.96864,0.96571,0.66307,0.86038,0.8901,1.20616,0.000149788,0.000149788,0.000149788
285,3845.43,0.67071,0.80146,1.14514,0.94424,0.97094,0.96582,0.66512,0.83709,0.86661,1.19406,0.00014855,0.00014855,0.00014855
286,3858.85,0.70198,0.8839,1.16007,0.94198,0.97989,0.96571,0.67018,0.82677,0.8717,1.18908,0.000147312,0.000147312,0.000147312
287,3872.75,0.69056,0.83034,1.14852,0.94549,0.97383,0.96595,0.67229,0.82111,0.87448,1.17623,0.000146075,0.000146075,0.000146075
288,3886.25,0.65947,0.79823,1.11544,0.94528,0.97111,0.96517,0.67066,0.84351,0.90113,1.18581,0.000144837,0.000144837,0.000144837
289,3899.7,0.6839,0.82966,1.14419,0.92816,0.97189,0.96381,0.67174,0.85317,0.90371,1.19674,0.0001436,0.0001436,0.0001436
290,3913.22,0.69988,0.82918,1.14805,0.92439,0.97266,0.96587,0.67575,0.82541,0.90303,1.17007,0.000142362,0.000142362,0.000142362
291,3926.64,0.66612,0.8046,1.12608,0.92939,0.96673,0.96587,0.67012,0.8338,0.92507,1.16903,0.000141125,0.000141125,0.000141125
292,3940.1,0.70506,0.83804,1.15878,0.90905,0.96214,0.96216,0.65831,0.86254,0.94583,1.18746,0.000139888,0.000139888,0.000139888
293,3953.46,0.66324,0.79749,1.13162,0.90476,0.96793,0.96546,0.65529,0.85834,0.92686,1.19726,0.00013865,0.00013865,0.00013865
294,3966.68,0.68982,0.81858,1.12648,0.92557,0.97911,0.96668,0.67131,0.84404,0.89262,1.19518,0.000137412,0.000137412,0.000137412
295,3980.06,0.68063,0.82202,1.14806,0.95757,0.98293,0.96813,0.66656,0.85608,0.8764,1.20463,0.000136175,0.000136175,0.000136175
296,3994.04,0.66477,0.80488,1.14636,0.9598,0.98134,0.96696,0.65469,0.8716,0.88967,1.21722,0.000134937,0.000134937,0.000134937
297,4007.38,0.66179,0.80634,1.13278,0.95641,0.98214,0.96621,0.65512,0.85702,0.8977,1.21097,0.0001337,0.0001337,0.0001337
298,4020.98,0.67255,0.82365,1.1359,0.95628,0.98158,0.96658,0.66748,0.83843,0.8831,1.20409,0.000132462,0.000132462,0.000132462
299,4034.21,0.6818,0.82498,1.1389,0.95761,0.98004,0.96626,0.65706,0.86584,0.90591,1.218,0.000131225,0.000131225,0.000131225
300,4047.62,0.66366,0.82142,1.1301,0.95018,0.97321,0.9635,0.66118,0.87384,0.91444,1.21426,0.000129987,0.000129987,0.000129987
301,4060.91,0.69458,0.81709,1.14336,0.94731,0.97321,0.96396,0.67198,0.84328,0.90773,1.18681,0.00012875,0.00012875,0.00012875
302,4074.2,0.68048,0.8222,1.13469,0.94456,0.97321,0.96187,0.6757,0.83042,0.88476,1.17253,0.000127513,0.000127513,0.000127513
303,4087.59,0.66339,0.79886,1.12853,0.94268,0.97321,0.96021,0.66993,0.84655,0.89625,1.18446,0.000126275,0.000126275,0.000126275
304,4101,0.68838,0.83378,1.13078,0.94676,0.97321,0.96374,0.6621,0.87277,0.91713,1.20294,0.000125038,0.000125038,0.000125038
305,4114.79,0.67234,0.80454,1.11772,0.95373,0.98204,0.96802,0.66545,0.85891,0.90664,1.18798,0.0001238,0.0001238,0.0001238
306,4128.02,0.68925,0.83956,1.15028,0.95075,0.98188,0.96841,0.66325,0.84559,0.88148,1.18088,0.000122563,0.000122563,0.000122563
307,4141.39,0.69339,0.82823,1.14136,0.95179,0.98113,0.96837,0.65767,0.85775,0.8883,1.18536,0.000121325,0.000121325,0.000121325
308,4154.8,0.64481,0.76978,1.1019,0.95373,0.98087,0.96819,0.65673,0.88396,0.92128,1.20298,0.000120088,0.000120088,0.000120088
309,4168.28,0.68256,0.80547,1.13316,0.95737,0.98071,0.97106,0.6571,0.89596,0.93398,1.22005,0.00011885,0.00011885,0.00011885
310,4181.79,0.67869,0.78425,1.1274,0.95826,0.98127,0.96757,0.65362,0.88339,0.94363,1.21634,0.000117613,0.000117613,0.000117613
311,4195.08,0.68174,0.80596,1.14508,0.95682,0.98324,0.96757,0.66388,0.8531,0.91723,1.19531,0.000116375,0.000116375,0.000116375
312,4208.47,0.71035,0.87163,1.1745,0.95436,0.98565,0.96768,0.65898,0.84905,0.91186,1.18882,0.000115138,0.000115138,0.000115138
313,4221.9,0.68212,0.81392,1.11818,0.95331,0.98636,0.96806,0.66755,0.86519,0.90727,1.194,0.0001139,0.0001139,0.0001139
314,4235.85,0.67949,0.82477,1.14717,0.95539,0.98345,0.96855,0.65819,0.87615,0.91901,1.20943,0.000112663,0.000112663,0.000112663
315,4249.19,0.66168,0.7912,1.1162,0.95647,0.9814,0.96899,0.67117,0.85531,0.89356,1.20276,0.000111425,0.000111425,0.000111425
316,4262.52,0.66795,0.8186,1.13153,0.95542,0.98073,0.96899,0.67286,0.8462,0.88052,1.19734,0.000110188,0.000110188,0.000110188
317,4275.95,0.65733,0.82884,1.11572,0.9543,0.98033,0.96855,0.66748,0.85343,0.88105,1.19721,0.00010895,0.00010895,0.00010895
318,4289.32,0.66878,0.80745,1.14257,0.93847,0.95926,0.96478,0.65252,0.87354,0.89992,1.20777,0.000107713,0.000107713,0.000107713
319,4302.8,0.68371,0.8175,1.13179,0.93251,0.9544,0.96402,0.6649,0.86826,0.93796,1.21045,0.000106475,0.000106475,0.000106475
320,4316.21,0.65741,0.79837,1.13169,0.93298,0.96962,0.95902,0.66384,0.85914,0.93088,1.21634,0.000105238,0.000105238,0.000105238
321,4329.69,0.66624,0.80771,1.14354,0.93202,0.9766,0.95243,0.6572,0.86787,0.91763,1.23114,0.000104,0.000104,0.000104
322,4343.12,0.64369,0.78065,1.11069,0.93281,0.97657,0.97184,0.66621,0.87151,0.91019,1.22817,0.000102763,0.000102763,0.000102763
323,4356.95,0.6392,0.79062,1.11833,0.93179,0.97408,0.97198,0.66795,0.85076,0.90627,1.21182,0.000101525,0.000101525,0.000101525
324,4370.29,0.63575,0.77333,1.1067,0.93135,0.97452,0.97275,0.68125,0.84042,0.90348,1.20625,0.000100288,0.000100288,0.000100288
325,4383.79,0.64793,0.75216,1.13289,0.93285,0.97321,0.97197,0.68205,0.84032,0.91452,1.22196,9.905e-05,9.905e-05,9.905e-05
326,4397.78,0.65125,0.79114,1.10752,0.93136,0.97624,0.97273,0.67399,0.85411,0.93271,1.23368,9.78125e-05,9.78125e-05,9.78125e-05
327,4411.11,0.67563,0.81406,1.1376,0.92968,0.97737,0.97263,0.67642,0.85277,0.93477,1.22884,9.6575e-05,9.6575e-05,9.6575e-05
328,4424.42,0.65802,0.794,1.12479,0.9317,0.97249,0.97288,0.69072,0.83858,0.92823,1.20872,9.53375e-05,9.53375e-05,9.53375e-05
329,4438.38,0.65673,0.77243,1.12737,0.92913,0.97743,0.97337,0.68826,0.83097,0.9048,1.19434,9.41e-05,9.41e-05,9.41e-05
330,4451.71,0.6688,0.82701,1.14343,0.93077,0.9656,0.96981,0.67697,0.83661,0.89592,1.19327,9.28625e-05,9.28625e-05,9.28625e-05
331,4465.07,0.65984,0.76936,1.13481,0.9338,0.96369,0.97028,0.67037,0.84258,0.88832,1.19791,9.1625e-05,9.1625e-05,9.1625e-05
332,4478.95,0.65911,0.78239,1.12745,0.93375,0.96369,0.96954,0.66258,0.85582,0.90804,1.20662,9.03875e-05,9.03875e-05,9.03875e-05
333,4492.38,0.63644,0.75375,1.10065,0.92094,0.98001,0.96906,0.66361,0.84909,0.90722,1.20035,8.915e-05,8.915e-05,8.915e-05
334,4505.86,0.64707,0.78583,1.12448,0.92484,0.98257,0.96565,0.67504,0.83892,0.89889,1.1922,8.79125e-05,8.79125e-05,8.79125e-05
335,4519.3,0.65302,0.7811,1.13094,0.92706,0.97518,0.96565,0.6659,0.85067,0.91558,1.20147,8.6675e-05,8.6675e-05,8.6675e-05
336,4532.97,0.66055,0.78693,1.11619,0.92704,0.97281,0.95518,0.64596,0.86361,0.93103,1.21189,8.54375e-05,8.54375e-05,8.54375e-05
337,4546.3,0.65013,0.75317,1.11901,0.93196,0.9518,0.95325,0.64367,0.87715,0.94662,1.22365,8.42e-05,8.42e-05,8.42e-05
338,4559.77,0.65513,0.76917,1.10445,0.93178,0.95213,0.95434,0.64579,0.87917,0.95117,1.22917,8.29625e-05,8.29625e-05,8.29625e-05
339,4572.92,0.64079,0.76209,1.12847,0.93173,0.9521,0.95373,0.64816,0.87406,0.94305,1.22902,8.1725e-05,8.1725e-05,8.1725e-05
340,4586.17,0.65857,0.78497,1.11437,0.93047,0.95194,0.95434,0.64852,0.87437,0.94187,1.2365,8.04875e-05,8.04875e-05,8.04875e-05
341,4599.85,0.67029,0.80838,1.12688,0.93311,0.96596,0.95885,0.6539,0.87117,0.94206,1.23275,7.925e-05,7.925e-05,7.925e-05
342,4613.2,0.64684,0.80628,1.11567,0.9334,0.96594,0.96031,0.65351,0.87621,0.94575,1.23169,7.80125e-05,7.80125e-05,7.80125e-05
343,4626.73,0.6408,0.79201,1.12403,0.93098,0.96368,0.96214,0.64457,0.8935,0.96269,1.24197,7.6775e-05,7.6775e-05,7.6775e-05
344,4640.01,0.66328,0.77642,1.12549,0.93339,0.96663,0.9632,0.64507,0.89584,0.9553,1.24402,7.55375e-05,7.55375e-05,7.55375e-05
345,4653.34,0.6627,0.79028,1.1104,0.93254,0.96772,0.96603,0.65305,0.88107,0.94414,1.22843,7.43e-05,7.43e-05,7.43e-05
346,4666.7,0.63686,0.76743,1.1052,0.93394,0.97086,0.96982,0.67048,0.85689,0.92227,1.2036,7.30625e-05,7.30625e-05,7.30625e-05
347,4680.16,0.63793,0.76193,1.11002,0.93599,0.97298,0.96958,0.67044,0.85758,0.91837,1.20223,7.1825e-05,7.1825e-05,7.1825e-05
348,4693.54,0.63278,0.73868,1.1004,0.93414,0.97262,0.97123,0.66763,0.85616,0.92769,1.20188,7.05875e-05,7.05875e-05,7.05875e-05
349,4706.77,0.61669,0.76298,1.09805,0.93457,0.97161,0.97028,0.66959,0.85042,0.917,1.19948,6.935e-05,6.935e-05,6.935e-05
350,4720.74,0.6269,0.74561,1.09023,0.9344,0.97071,0.96478,0.66592,0.85766,0.92853,1.20547,6.81125e-05,6.81125e-05,6.81125e-05
351,4734,0.64325,0.76041,1.10016,0.93366,0.97045,0.96453,0.66181,0.87754,0.95198,1.2236,6.6875e-05,6.6875e-05,6.6875e-05
352,4747.59,0.63898,0.76012,1.09746,0.93276,0.95885,0.96365,0.65468,0.87763,0.95045,1.22134,6.56375e-05,6.56375e-05,6.56375e-05
353,4761.01,0.65908,0.79671,1.11698,0.93278,0.95541,0.96254,0.65691,0.87184,0.97723,1.21914,6.44e-05,6.44e-05,6.44e-05
354,4774.25,0.64757,0.76606,1.10492,0.93444,0.95393,0.95501,0.65406,0.86448,0.9869,1.21475,6.31625e-05,6.31625e-05,6.31625e-05
355,4787.66,0.6344,0.75952,1.08662,0.92947,0.94677,0.95108,0.64631,0.86388,1.00311,1.2174,6.1925e-05,6.1925e-05,6.1925e-05
356,4800.94,0.63665,0.76385,1.11255,0.92229,0.9495,0.95092,0.64102,0.86693,1.0048,1.22574,6.06875e-05,6.06875e-05,6.06875e-05
357,4814.2,0.64775,0.75825,1.11035,0.93246,0.95389,0.95293,0.63952,0.87709,1.00481,1.23451,5.945e-05,5.945e-05,5.945e-05
358,4827.58,0.65457,0.77149,1.12926,0.93128,0.95513,0.96166,0.64629,0.88402,0.97146,1.23741,5.82125e-05,5.82125e-05,5.82125e-05
359,4841.41,0.63452,0.75721,1.08627,0.93201,0.95511,0.96216,0.64252,0.88353,0.95478,1.2327,5.6975e-05,5.6975e-05,5.6975e-05
360,4854.86,0.62274,0.72765,1.08377,0.93144,0.96894,0.96599,0.65001,0.87346,0.92781,1.22066,5.57375e-05,5.57375e-05,5.57375e-05
361,4868.21,0.62813,0.74921,1.09503,0.93163,0.96944,0.96664,0.65218,0.86102,0.91556,1.21073,5.45e-05,5.45e-05,5.45e-05
362,4881.63,0.6347,0.76481,1.12148,0.93142,0.97048,0.96689,0.65571,0.85897,0.91454,1.21156,5.32625e-05,5.32625e-05,5.32625e-05
